id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
1332677392473726982,1606570024,"2020-11-28 13:27:04",patoamaya,"RT @Pipo1178: #ElBinomioDeLaEsperanza  #ArauzPresidente  #ArauzRabascall  #ArauzPresidente2021  #ArauzEsCampañaLimpia  La victori… https://t.co/fC7K0j9uBf",low,,,,,0,0,es,,,1307469693503102976,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,702557562307284992,"Patricio Amaya",0,,,http://pbs.twimg.com/profile_images/1006987877232861186/xkk2K2xx_normal.jpg,,,,48807,195,182,28942,0,,"2016-02-24 18:15:50"
1332707465394352131,1606577194,"2020-11-28 15:26:34",marialva1090,"@jpjaramillo25 @ecuarauz @LassoGuillermo Nuestro candidato @ecuarauz líder del #ElBinomioDeLaEsperanza le da una explicación con dibujo y todo al banquero corrupto de @LassoGuillermo sobre su proyecto de dolarización, Arauz si esta claro pero tu Lasso lo que das es pena ajena 🤡#ArauzEsCampañaLimpia https://t.co/vhXxbLb3QO",low,0,,,,0,0,es,jpjaramillo25,1332515141498384390,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1291461120788750336,"Marian Alvarez",0," La persona que no se valora a sí mismo, no puede valorar nada ni a nadie. 🍃🍂",,http://pbs.twimg.com/profile_images/1291461556790845440/-1A-uaUK_normal.jpg,,,,3516,352,641,3559,2,,"2020-08-06 19:48:44"
1333077020360716289,1606665303,"2020-11-29 15:55:03",CristiBrav,"Esta demas en decir que nuestra democracia está en grave peligro y tenemos que defenderla. #JuegaLimpioTCE  Nuestros derechos son irrenunciables y haremos que se respeten. @TCE_Ecuador Juntos Venceremos #ArauzEsCampañaLimpia",low,,,,,0,0,es,,,1333030993578569730,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,3534997097,"Cristina Bravo (Desde🏡)",0,,,http://pbs.twimg.com/profile_images/1293184034932002816/6u8KbQP__normal.jpg,,,,414,156,172,940,2,,"2015-09-03 14:53:00"
1333840045451710466,1606847223,"2020-12-01 18:27:03",MenManu19,"@WalterDossier @SputnikMundo Todo lo que hace el #ElBinomiodeLaEsperanza es para enriquecer al pueblo y mejor su actividad económica #ArauzEsCampañaLimpia vamos que si se puede!!!",low,,,,,0,0,es,WalterDossier,1305577933646581766,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ecuador,,,1293276406005272576,"Manuel Méndez",0,"Catíre ojitos verdes,y jugar fútbol 🤴🏼🎶",,http://pbs.twimg.com/profile_images/1321991336879378432/ecY0ZOA6_normal.jpg,,,,5184,340,721,1478,1,,"2020-08-11 20:02:04"
1333843810854588421,1606848120,"2020-12-01 18:42:00",EvaPaolaEspino,"@egraetzer @LassoGuillermo @jaimenebotsaadi Todos sabemos que el #ElBinomioDeLaEsperanza, no le quiere hacer daño al país @rabascallcarlos y @ecuarauz, tienen una fuerte tarea de salvar al país, son mentiras esa información de la Desdolarizacion, donde los  culpan #TodosSomos1 #ArauzEsCampañaLimpia #ArauzPresidente2021",low,,,,,0,0,es,egraetzer,1333834278103298048,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1298275217031102470,"Eva Paola Espinoza",0,"Vive, Goza, que la vida es Hermosa♡",,http://pbs.twimg.com/profile_images/1299853075797114880/FSoXGfn__normal.jpg,,,,6248,216,427,3391,0,,"2020-08-25 15:05:17"
1333854110060322817,1606850576,"2020-12-01 19:22:56",EmilyyaCorrea,"@maurohidalgo21 @MatasSmith2 @ALBERTOACOSTAB Tendo la certeza que #ElbinomioDeLaEsperanza es esl futuro, avance, desarrollo y crecimiento de pueblo. #TodosSomos1 Dejen de crear calumnias de @ecuarauz @rabascallcarlos que todo lo que este gobierno fomenta es escoria. #ArauzEsCampañaLimpia #ArauzPresidente2021 https://t.co/0qQjFzgJru",low,0,,,,0,0,es,maurohidalgo21,1333845565298315273,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1279540919507849216,"Emily Correa",0,"agricultora lectora. La mejor manera de viajar y trasladarse al un lugar que deseas conocer es leyendo e instruyendo tus gustos.",,http://pbs.twimg.com/profile_images/1300958107451953153/P1I1lj7o_normal.jpg,,,,5162,324,546,4585,1,,"2020-07-04 22:22:06"
1333854445373894656,1606850656,"2020-12-01 19:24:16",EmilyyaCorrea,"@maurohidalgo21 @MatasSmith2 @ALBERTOACOSTAB #ElbinomioDeLaEsperanza  Esta gente habla sin sentido común #ArauzEsCampañaLimpia. Cuando @ecuarauz habló del dólar no fue para sacarlo del sistema, comentó para  fortalecerlo . No mal intérpreten sin saber lo que hablan. #ArauzPresidente2021 #TodosSomos1 https://t.co/eoTcp5XBkp",low,0,,,,0,0,es,maurohidalgo21,1333845565298315273,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1279540919507849216,"Emily Correa",0,"agricultora lectora. La mejor manera de viajar y trasladarse al un lugar que deseas conocer es leyendo e instruyendo tus gustos.",,http://pbs.twimg.com/profile_images/1300958107451953153/P1I1lj7o_normal.jpg,,,,5163,324,546,4585,1,,"2020-07-04 22:22:06"
1333942304307032064,1606871603,"2020-12-02 01:13:23",KarlitaDgz_85,"@1JavierEliu @MarcoAnibal @LassoGuillermo #ElBinomioDeLaEsperanza debe seguir adelante a pesar de las malas jugadas del banquero de @LassoGuillermo, ya basta de tantos atropellos, todos sabemos que él es el que quiere eliminar la dolarización del país, #ArauzEsCampañaLimpia y siempre ha sido así",low,,,,,0,0,es,1JavierEliu,1333941420990795778,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ecuador 🇪🇨",,,1319603097841340416,"Karla Domínguez",0,"Nada obligado es bueno!!!",,http://pbs.twimg.com/profile_images/1319652369974644741/GQqvlpjz_normal.jpg,,,,1087,107,154,1029,1,,"2020-10-23 11:34:49"
1333947739919577093,1606872899,"2020-12-02 01:34:59",Mor1ri,"@KinttoLucas El #ElBinomioDeLaEsperanza busca contruir y fortalecer el sistema de dolarización #AndresVa1 y es claro que la fuga de dinero que representa @LassoGuillermo es un riesgo para la dolarización  #ArauzEsCampañaLimpia https://t.co/KaNHounqnT",low,0,,,,0,0,es,KinttoLucas,1333635927495864320,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Machala, Ecuador",,,1152404479846883328,"María Mora",0,"Las Mentiras tienen Patas Cortas , se honesto y la Vida te sonreira ❤️",,http://pbs.twimg.com/profile_images/1219779170378690560/KF_O9c8A_normal.jpg,,,,25722,222,309,14193,2,,"2019-07-20 02:26:53"
1333956812538834945,1606875062,"2020-12-02 02:11:02",GerardoRoj_,"@MarthitaMatamo1 #ElBinomioDeLaEsperanza es el futuro del país. Tenemos que apoyarlo y ayudarlo para la dolarización se mantenga y sea firme #ArauzEsCampañaLimpia https://t.co/ahnROEzsUF",low,0,,,,0,0,es,MarthitaMatamo1,1332728502865567750,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ecuador,,,1281768117941796864,"Gerardo Rojas",0,"Fútbol y más Fútbol. Amo a mi familia 👏. Siempre con Dios 🙏. Bueno de corazón y de vida 💪",,http://pbs.twimg.com/profile_images/1281777752752951296/J9sznkMr_normal.jpg,,,,6353,183,434,4938,1,,"2020-07-11 01:52:16"
1334884437843206144,1607096225,"2020-12-04 15:37:05",chiguijaecuador,"#ArauzEsCampañaLimpia #ArauzPresidente21",low,,,,,0,0,und,,,1334833835100540928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,3068654777,"Martha Koopmann",0,"Estudio Universidad Hamburgo/Jubilada/ Artista plástica. Migrante defensora de la RC con Rafael Correa",,http://pbs.twimg.com/profile_images/1302540785343225857/voRS-1Bz_normal.jpg,,,,49201,621,738,40996,2,,"2015-03-03 20:14:58"
1334884518386409474,1607096244,"2020-12-04 15:37:24",Shamele78037192,"RT @chiguijaecuador: #ArauzEsCampañaLimpia #ArauzPresidente21 https://t.co/OrBGQC6guw",low,0,,,,0,0,und,,,1334833835100540928,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Quito,,,1106695364382347265,"Nicolás Ulloa",0,"'Igual que el poeta que decide trabajar en un banco'. Advenedizo.",http://www.defendamoslaalegria.com,http://pbs.twimg.com/profile_images/1106697297327325184/ZM-QBtUT_normal.jpg,,,,19733,632,2763,482,0,,"2019-03-15 23:15:11"
1335013122067804176,1607126906,"2020-12-05 00:08:26",LEAOREI444,"RT @JosAlejo90: @LassoGuillermo No se dejen engañar por el banquero ladrón @ecuarauz #ArauzEsCampañaLimpia y es una persona comprom… https://t.co/7NAI7ke6bv",low,,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,803768857932525568,"👊𝑶 𝑹𝑬𝑰👑🔥👑",0,"Sabedoria, Honra e Justiça. O REI.👑",,http://pbs.twimg.com/profile_images/1289658861981503488/51zYfHEm_normal.jpg,,,,216823,34493,36047,258514,91,,"2016-11-30 01:13:23"
1337444907292692486,1607706689,"2020-12-11 17:11:29",IsabelPaz5,"@AntoonioMunoz @GabrielMa453525 @MashiRafael @LassoGuillermo #ArauzEsCampañaLimpia El solo busca crear las adecuadas estrategias con el fin de llenar nuestro pais de fortaleza para avanzar. @ecuarauz https://t.co/38XY3xda3r",low,0,,,,0,0,es,AntoonioMunoz,1335986537016799234,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1290007730510606336,"Isabel Paz",0,"Lo superficial no define mi personalidad 🔝🌟",,http://pbs.twimg.com/profile_images/1290008017912594432/aUDdd9tt_normal.jpg,,,,1983,179,267,1505,1,,"2020-08-02 19:33:12"
1337449494917619718,1607707782,"2020-12-11 17:29:42",gield0n,"@Hrendon70 #ArauzEsCampañaLimpia porque Arauz se ha convertido en la opción más transparente en la política ecuatoriana. https://t.co/uUyzqrqiEF",low,0,,,,0,0,es,Hrendon70,1336810221872746500,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1265783427745316867,"Gisela Calderón",0,"La cocina es mi mejor escuela la aprender. 🍉🥣🥗🥘🍲🍛🍜🍝Es mágica. Les invito.",,http://pbs.twimg.com/profile_images/1270122368573284353/280JrECA_normal.jpg,,,,1781,394,143,1229,3,,"2020-05-27 23:15:17"
1337455082636529667,1607709115,"2020-12-11 17:51:55",Anyeld0,"@GabuPsychic #ArauzEsCampañaLimpia El único requisito para que nuestro Ecuador sea robusto económicamente es a través de la dolarización que sólo garantíza Arauz https://t.co/9MXRX7kPyg",low,0,,,,0,0,es,GabuPsychic,1336646372955725824,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1265799150672715795,"Ángela Paola Toledo",0,"Las tendencias son algo ajena para mi. Decido mi propia moda.",,http://pbs.twimg.com/profile_images/1270123406332223488/v6C8p2Xh_normal.jpg,,,,1990,540,159,1265,3,,"2020-05-28 00:17:23"
1337468592007294976,1607712335,"2020-12-11 18:45:35",AnaTeresaBoli,"@UNESECUADOR @ecuarauz Con @ecuarauz los beneficios para nuestro país están garantizados #ArauzEsCampañaLimpia fortalecer la dolarizacion es una meta y un compromiso https://t.co/Cn6gs1FC7x",low,0,,,,0,0,es,UNESECUADOR,1337218198127718402,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1274044801839697923,"Ana Teresa Bolivar",0,"Mucha vida por recorrer y por Vivir😍😗 Amo Mi país❤",,http://pbs.twimg.com/profile_images/1274045046896111618/zSVEpD6I_normal.jpg,,,,2477,167,526,337,4,,"2020-06-19 18:22:26"
1337469832950919169,1607712631,"2020-12-11 18:50:31",JorgeAmar30,"@BaironValleP @ecuarauz @rabascallcarlos @cendemocratico @UNESECUADOR #ArauzEsCampañaLimpia y por eso hoy apoyamos sus ideales que han sido claros y precisos y que solo buscan el mejoramiento de el país en el ámbito económico. Vamos con @ecuarauz a rescatar el país que nos han arrebatado https://t.co/yRY2NYmBTK",low,0,,,,0,0,es,BaironValleP,1307088007296626688,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1262479874209583104,"Jorge Alvarado",0,"Una sonrisa es la curva que todo rectifica. Abogado, amante a mi profesión, defensor de los derechos humanos, amante de la verdad y lo justo, adoro a mi familia",,http://pbs.twimg.com/profile_images/1270403934058921986/NfhzgFDc_normal.jpg,,,,2065,206,493,2451,1,,"2020-05-18 20:28:37"
1337470054707945476,1607712684,"2020-12-11 18:51:24",Anyeld0,"@Paul_Evel La dolarización es un tema prioritario para Arauz y le cumplirá a Ecuador. #ArauzEsCampañaLimpia https://t.co/MJD6eSW5Lg",low,0,,,,0,0,es,Paul_Evel,1337425408233500674,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1265799150672715795,"Ángela Paola Toledo",0,"Las tendencias son algo ajena para mi. Decido mi propia moda.",,http://pbs.twimg.com/profile_images/1270123406332223488/v6C8p2Xh_normal.jpg,,,,1992,541,159,1265,3,,"2020-05-28 00:17:23"
1337471409476562944,1607713007,"2020-12-11 18:56:47",Gutiercio,"@SDegreace Y yo celebro junto a todo el pueblo ecuatoriano de aspirar junto con Arauz la presidencia. #ArauzEsCampañaLimpia",low,,,,,0,0,es,SDegreace,1337366305280843776,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador.,,,1265778711611289600,"Rocío Gutiérrez",0,"La juventud es la energía mas preciada para ahorrar invaluables tesoros.",,http://pbs.twimg.com/profile_images/1270121653951967234/q6fCtIB1_normal.jpg,,,,1725,418,109,1131,2,,"2020-05-27 22:56:16"
1337505539123793921,1607721144,"2020-12-11 21:12:24",manarzuhol,"#ArauzPresidente  #ArauzEsCampañaLimpia  #ArauzRabascall  #BinomioDeLaEsperanza",low,,,,,0,0,und,,,1337093765601832961,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Guayaquil,,,2584253704,@manarzuhol💛💙❤,0,"Guayaquil de mis am💔res              ♡♥♡♥♡♥",,http://pbs.twimg.com/profile_images/1252995233262063618/08w9-Nur_normal.jpg,,,,2307,54,302,14730,0,,"2014-06-05 13:32:17"
1337760399806984202,1607781908,"2020-12-12 14:05:08",Valeriarilopez,"@creocuenca @ABorreroVega @LassoGuillermo #ArauzEsCampañaLimpia venceremos toda campaña sucia que se geste desde el seno de la corrupción y delincuencia del gobierno, el camino a fortalecer la dolarizacion y el ingreso del ecuatoriano va con @ecuarauz https://t.co/l3chLfpv68",low,0,,,,0,0,es,creocuenca,1336473936754860032,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1274404962898935809,"Valeria Lopez",0,"Locamente Enamorada de la vida y Amo Mi Profesión Soy ING. De Petróleo🎓❤",,http://pbs.twimg.com/profile_images/1290692421404295169/6sPy22-j_normal.jpg,,,,2309,153,440,350,4,,"2020-06-20 18:13:25"
1337760509068791810,1607781934,"2020-12-12 14:05:34",Valeriarilopez,"@creocuenca @ABorreroVega @LassoGuillermo #ArauzEsCampañaLimpia venceremos toda campaña sucia que se geste desde el seno de la corrupción y delincuencia del gobierno, el camino a fortalecer la dolarizacion y el ingreso del ecuatoriano va con @ecuarauz https://t.co/3G97s3Ot1Q",low,0,,,,0,0,es,creocuenca,1336473936754860032,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1274404962898935809,"Valeria Lopez",0,"Locamente Enamorada de la vida y Amo Mi Profesión Soy ING. De Petróleo🎓❤",,http://pbs.twimg.com/profile_images/1290692421404295169/6sPy22-j_normal.jpg,,,,2310,153,440,350,4,,"2020-06-20 18:13:25"
1337783258776563713,1607787358,"2020-12-12 15:35:58",JorgeAmar30,"@luislacc #ArauzEsCampañaLimpia y con el el pueblo que lo respalda, nos honorgullese saber que pronto con su candidatura este país vivirá el cambio que necesita. @ecuarauz es  la solución https://t.co/ZGGaUi3lyA",low,0,,,,0,0,es,luislacc,1334438865617235968,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1262479874209583104,"Jorge Alvarado",0,"Una sonrisa es la curva que todo rectifica. Abogado, amante a mi profesión, defensor de los derechos humanos, amante de la verdad y lo justo, adoro a mi familia",,http://pbs.twimg.com/profile_images/1270403934058921986/NfhzgFDc_normal.jpg,,,,2085,205,492,2469,1,,"2020-05-18 20:28:37"
1337783542701584387,1607787426,"2020-12-12 15:37:06",ElenaMariRojas,"@virgiliohernand @MashiRafael @ecuarauz @CompromisoRC @rabascallcarlos #ArauzEsCampañaLimpia vamos hacia el futuro de nuestro país rescatarlo de los que por años han estado haciendo daño, con @ecuarauz la alternativa es el progreso y fortalecimiento economico https://t.co/7i9Hm2OYX8",low,0,,,,0,0,es,virgiliohernand,1335381158109061120,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1274139412348223492,"María Elena Rojas",0,"Verte Feliz es la mayores de la Bendiciones Hijo Mio😍❤",,http://pbs.twimg.com/profile_images/1274139585530994688/KZq8no5R_normal.jpg,,,,2137,164,480,331,3,,"2020-06-20 00:38:16"
1337785926194491395,1607787994,"2020-12-12 15:46:34",RamirezSofiapao,"@TuiterosRcPich #ArauzEsCampañaLimpia su camino por cada rincón de nuestro país llevando la verdad del plan de gobierno que nos hará salir adelante @ecuarauz va con la verdad por delante vamos a fortalecer la dolarizacion y la economía https://t.co/3bXVJKFoL5",low,0,,,,0,0,es,TuiterosRcPich,1335984768543055874,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1274061160111882240,"Sofia Ramirez",0,"Escritora de mi propia historia ❤/ Emprendedora y Estudiante de Ciencias Naturales👏🖒",,http://pbs.twimg.com/profile_images/1290792005786906625/w3_ebFPC_normal.jpg,,,,2160,178,479,267,4,,"2020-06-19 19:27:20"
1337788450112741377,1607788596,"2020-12-12 15:56:36",valeaval0,"@elcomerciocom La fortaleza económica de Ecuador tiene nombre y esta en manos de @ecuarauz #ArauzEsCampañaLimpia https://t.co/NSXEnyCltD",low,0,,,,0,0,es,elcomerciocom,1337614403915505665,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ecuador,,,1265803875849773062,"Valeria A. Ávalos.",0,"cuidado con la historia de vida que escribes. Vive bien!",,http://pbs.twimg.com/profile_images/1270118532571897856/AmO4BaHz_normal.jpg,,,,1700,400,134,992,2,,"2020-05-28 00:36:31"
