id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
1334890206764404738,1607097601,"2020-12-04 16:00:01",cyp_noticias,"#BuenViernes | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44538,757,805,1082,18,,"2015-12-06 12:46:30"
1334998940840816642,1607123525,"2020-12-04 23:12:05",patoamaya,"RT @ecuarauz: En Vivo | Sígannos en el conversatorio de Mujeres Unidas por una Vida Libre de Violencia #VivasLasQueremos… https://t.co/IjAfw7dIbQ",low,,,,,0,0,es,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,702557562307284992,"Patricio Amaya",0,,,http://pbs.twimg.com/profile_images/1006987877232861186/xkk2K2xx_normal.jpg,,,,49397,194,186,29553,0,,"2016-02-24 18:15:50"
1335243449436663808,1607181820,"2020-12-05 15:23:40",10LM18_s,"@Alianzapanamen2 #VivasLasQueremos",low,,,,,0,0,und,Alianzapanamen2,1335211421966200833,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1537668950,#MS10,0,"“Esto se resuelve con cabeza fria al servicio del corazon caliente” J Milei dixit",,http://pbs.twimg.com/profile_images/1298341997409902593/ECkqCdCz_normal.jpg,,,,29408,443,1737,7876,2,,"2013-06-22 01:12:13"
1335267691561504777,1607187600,"2020-12-05 17:00:00",cyp_noticias,"#BuenSábado | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44562,759,805,1082,18,,"2015-12-06 12:46:30"
1335584783171260419,1607263200,"2020-12-06 14:00:00",cyp_noticias,"#BuenDomingo | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44579,759,805,1082,18,,"2015-12-06 12:46:30"
1335947171779072003,1607349601,"2020-12-07 14:00:01",cyp_noticias,"#BuenLunes | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44613,759,805,1082,18,,"2015-12-06 12:46:30"
1336446741055492096,1607468707,"2020-12-08 23:05:07",coparental_ec,"RT @coparental_ec: #25Nov  #JusticiaParaTodasLasMujeres #NadieMenos #VivasLasQueremos a todas.  #SomosPadres y exigimos justicia para… https://t.co/jlDsdy4h9U",low,,,,,0,0,es,,,1331415995169304578,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Quito - Ecuador",,,2906489165,"Coparentalidad Ec",0,"Coparentalidad Ecuador, es una Comunidad sin ánimos de lucro, dedicada a que nuestros niños crezcan libres y amados por su padre, madre y familias ampliadas.",http://www.pornuestroshijosecuador.org/,http://pbs.twimg.com/profile_images/863114829124575233/6WywtBTh_normal.jpg,,,,10260,2456,1026,6473,6,,"2014-12-05 15:50:06"
1336641749343604736,1607515201,"2020-12-09 12:00:01",cyp_noticias,"#BuenMiércoles | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44673,757,805,1082,18,,"2015-12-06 12:46:30"
1337426922314219522,1607702401,"2020-12-11 16:00:01",cyp_noticias,"#BuenViernes | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44777,757,804,1082,18,,"2015-12-06 12:46:30"
1337445538942373888,1607706839,"2020-12-11 17:13:59",andy_laris,"Que alguien me diga si esta información es real....  #NiUnaMenos #VivasLasQueremos https://t.co/XsTv0tDLov",low,0,,,,0,0,es,,,1337093470322880513,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,105596356,"Britney pelona",0,"Leave tonight or live and die this way.",http://instagra.com/andy_laris,http://pbs.twimg.com/profile_images/1315044406723051521/rmfy4VgE_normal.jpg,,,,37824,3558,713,25166,2,,"2010-01-16 21:27:32"
1337553064358797313,1607732475,"2020-12-12 00:21:15",NOSJuarezCelman,"Las mismas que salen a pedir por #NiUnaMenos de que #VivasLasQueremos Son las mismas que hoy festejan la media sanción,donde quieren aprobar una #Ley donde matan a futuras #Mujeres por nacer,y asi piden #Derechos,el #Derecho a una #Mujer empieza desde el #Vientre. #SiALaVida 💙🤰 https://t.co/UVtRLQqbDo",low,0,,,,0,0,es,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Estación Juarez Celman  - Cba",,,1249843695257628672,"NOS Est Juarez Celman",0,"#SiALaVida #SiHayAbortoYoSalgo #EstacionJuarezCelman",,http://pbs.twimg.com/profile_images/1333164176362139649/tLDRKirr_normal.jpg,,,,391,210,143,2651,0,,"2020-04-13 23:35:46"
1337744010480398336,1607778000,"2020-12-12 13:00:00",cyp_noticias,"#BuenSábado | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44793,757,805,1082,18,,"2015-12-06 12:46:30"
1338121495260741636,1607868000,"2020-12-13 14:00:00",cyp_noticias,"#BuenDomingo | #NiUnaMenos #VivasLasQueremos el compromiso de este medio, los 365 días del año",low,,,,,0,0,es,,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,4394037322,"CyP Noticias",0,"Comunicación estratégica. Periodismo. Consultoría. Marketing. Asesoramiento externo. Todas las voces. Un producto de BRS Contenidos y Prensa SRL.",http://www.cypnoticias.com.ar,http://pbs.twimg.com/profile_images/995436451230777344/TnAqZlST_normal.jpg,,,,44824,758,805,1082,18,,"2015-12-06 12:46:30"
